sample_id,total_units,reserved_units,share_percent,current_construction_cost,construction_cost_growth,next_year_estimated_construction_cost,required_next_year_amount,total_scheduled_amount,total_due_amount,total_paid_amount,unpaid_amount,due_unpaid_amount,payment_completion_ratio,due_payment_completion_ratio,unpaid_amount_ratio,due_unpaid_amount_ratio,total_payments,paid_on_time_count,paid_late_count,unpaid_count,overdue_count,average_delay_days,max_delay_days,general_inflation_rate,usd_growth,risk_score,risk_label
745,24,1,4.1667,160000000000.0,42.3025,227683934032.44,790569215.39,2762845909.54,2286712757.48,1060316740.76,1702529168.78,1226396016.72,0.3838,0.4637,0.6162,0.5363,10,2,3,2,3,39.99,101,45.2338,97.2014,90.2438,high
746,30,1,3.3333,120000000000.0,66.322,199586345924.11,554406516.46,998972796.67,579031494.13,382317920.6,616654876.07,196713573.53,0.3827,0.6603,0.6173,0.3397,7,1,1,3,2,70.9,89,27.7447,78.7638,82.8454,high
747,24,1,4.1667,90000000000.0,60.8507,144765650314.58,502658508.04,1057762765.52,946359190.1,968393484.28,89369281.24,0.0,0.9155,1.0,0.0845,0.0,8,7,0,1,0,1.47,3,53.0964,111.364,9.0,low
748,16,1,6.25,220000000000.0,62.3883,357254219725.73,1860699061.07,7347923812.06,6609461096.54,6333686436.85,1014237375.2,275774659.69,0.862,0.9583,0.138,0.0417,15,12,2,1,0,2.11,9,44.5634,51.4095,12.2191,low
749,24,1,4.1667,90000000000.0,66.7343,150060899885.29,521044791.27,911963152.93,804924238.07,752365966.95,159597185.98,52558271.12,0.825,0.9347,0.175,0.0653,8,6,1,1,0,3.69,19,42.9429,175.518,22.9877,low
750,16,1,6.25,120000000000.0,59.2478,191097346011.88,995298677.15,2710242523.4,2706167429.99,2624566075.92,85676447.48,81601354.07,0.9684,0.9698,0.0316,0.0302,9,7,2,0,0,10.81,19,56.4478,100.572,15.6714,low
751,20,1,5.0,160000000000.0,32.5764,212122177933.65,883842408.06,3369904682.93,2921635295.23,1954055695.57,1415848987.37,967579599.67,0.5799,0.6688,0.4201,0.3312,15,4,6,2,3,31.79,43,34.4117,59.7802,63.3178,medium
752,12,1,8.3333,160000000000.0,32.7951,212472181102.23,1475501257.65,7122850972.73,5869435199.42,2824945420.15,4297905552.58,3044489779.27,0.3966,0.4813,0.6034,0.5187,14,2,6,2,4,57.61,85,34.2497,96.2082,87.185,high
753,60,1,1.6667,90000000000.0,45.3733,130835952126.62,181716600.18,782457840.36,756766156.49,493700854.12,288756986.24,263065302.38,0.631,0.6524,0.369,0.3476,15,7,4,1,3,42.53,45,37.8806,84.9395,58.7967,medium
754,20,1,5.0,90000000000.0,53.4346,138091125782.04,575379690.76,2056196212.06,2108504899.62,1782675202.79,273521009.27,325829696.83,0.867,0.8455,0.133,0.1545,14,12,1,0,1,3.05,16,25.2457,107.4833,31.156,low
755,36,1,2.7778,300000000000.0,70.5009,511502703960.97,1184034036.95,3189830957.11,2663611379.31,2298412673.39,891418283.71,365198705.91,0.7205,0.8629,0.2795,0.1371,11,5,4,2,0,16.75,19,30.7175,110.7325,31.481,low
756,20,1,5.0,160000000000.0,69.3311,270929731535.91,1128873881.4,4004349709.02,3166603182.91,1202824551.92,2801525157.1,1963778630.99,0.3004,0.3798,0.6996,0.6202,15,4,4,3,4,38.22,104,50.9071,50.6875,92.0581,high
757,30,1,3.3333,70000000000.0,43.8659,100706110762.19,279739196.56,1503296448.63,1349185233.71,1170390003.12,332906445.51,178795230.59,0.7785,0.8675,0.2215,0.1325,16,13,1,2,0,7.54,17,31.383,74.5048,22.7622,low
758,20,1,5.0,300000000000.0,29.5347,388604034115.26,1619183475.48,6178699392.98,4946808287.6,2287996715.72,3890702677.26,2658811571.88,0.3703,0.4625,0.6297,0.5375,10,2,3,2,3,49.18,100,47.7544,67.4026,83.6089,high
759,20,2,10.0,300000000000.0,54.8515,464554386171.96,3871286551.43,16678136790.02,13365507737.48,9059224535.83,7618912254.19,4306283201.65,0.5432,0.6778,0.4568,0.3222,15,4,5,3,3,30.16,54,27.8366,111.7671,66.8771,high
760,30,1,3.3333,160000000000.0,54.5216,247234541158.42,686762614.33,2814472887.88,2517140048.51,1855948445.48,958524442.4,661191603.03,0.6594,0.7373,0.3406,0.2627,14,8,4,1,1,21.24,24,45.4583,147.8581,39.4172,medium
761,20,1,5.0,70000000000.0,40.8285,98579940621.06,410749752.59,1569531864.81,1489054797.02,1331694817.44,237837047.37,157359979.58,0.8485,0.8943,0.1515,0.1057,12,10,1,1,0,11.71,15,43.9789,156.6125,24.8902,low
762,24,2,8.3333,120000000000.0,84.7644,221717260561.09,1539703198.34,3546848658.04,3189199315.51,3074451751.3,472396906.75,114747564.22,0.8668,0.964,0.1332,0.036,10,9,0,1,0,1.54,3,49.6423,62.7678,10.321,low
763,12,1,8.3333,160000000000.0,46.51,234416008973.73,1627888951.21,5915700258.21,5134861744.97,4823926964.73,1091773293.48,310934780.24,0.8154,0.9394,0.1846,0.0606,15,12,1,2,0,0.54,6,39.2142,79.0893,9.0,low
764,60,1,1.6667,120000000000.0,42.953,171543585465.14,238254979.81,684955295.03,528783300.45,406056621.26,278898673.77,122726679.19,0.5928,0.7679,0.4072,0.2321,12,3,4,3,2,24.12,53,47.056,158.9182,54.0136,medium
765,16,2,12.5,70000000000.0,67.797,117457925204.66,1223520054.22,2587808817.85,2235261070.01,2062703239.67,525105578.17,172557830.33,0.7971,0.9228,0.2029,0.0772,8,6,1,1,0,9.52,15,45.2597,74.8312,17.5269,low
766,60,1,1.6667,160000000000.0,43.8448,230151697273.62,319655135.1,1135701256.07,980759471.74,736161381.85,399539874.22,244598089.9,0.6482,0.7506,0.3518,0.2494,14,7,3,2,2,39.86,60,44.3207,40.3123,55.0514,medium
767,12,2,16.6667,90000000000.0,49.0524,134147155519.52,1863154937.77,8817666873.25,7307770359.71,7440630726.69,1377036146.56,0.0,0.8438,1.0,0.1562,0.0,14,11,1,2,0,4.91,9,37.153,157.955,9.0,low
768,36,1,2.7778,160000000000.0,54.3937,247029920096.39,571828518.74,1622082253.61,1257812999.64,1009575861.02,612506392.59,248237138.63,0.6224,0.8026,0.3776,0.1974,12,4,4,3,1,21.48,40,44.8455,104.1845,57.5223,medium
769,60,1,1.6667,70000000000.0,52.8664,107006487610.31,148620121.68,435563134.18,346422412.12,297926196.23,137636937.95,48496215.89,0.684,0.86,0.316,0.14,10,5,3,2,0,5.29,12,57.0444,58.7646,34.9974,low
770,24,1,4.1667,220000000000.0,54.2799,339415731023.76,1178526843.83,1649626155.56,1663948669.81,1394479035.75,255147119.8,269469634.05,0.8453,0.8381,0.1547,0.1619,6,4,2,0,0,21.12,31,50.1094,125.7048,39.2116,medium
771,16,1,6.25,160000000000.0,57.2691,251630502373.35,1310575533.19,3973147296.57,3947895191.8,1003987902.95,2969159393.63,2943907288.85,0.2527,0.2543,0.7473,0.7457,12,2,4,0,6,79.47,109,56.1603,86.4243,100.0,high
772,36,1,2.7778,220000000000.0,45.4014,319882991517.46,740469887.77,1328529548.02,1177891686.4,1010247128.55,318282419.47,167644557.84,0.7604,0.8577,0.2396,0.1423,7,5,1,1,0,3.62,6,28.4546,89.7737,21.4938,low
773,30,1,3.3333,220000000000.0,73.4855,381668205943.54,1060189460.95,2168474274.79,1983797860.62,1456363265.85,712111008.94,527434594.77,0.6716,0.7341,0.3284,0.2659,10,6,2,1,1,16.23,33,38.9092,106.8652,51.334,medium
774,36,1,2.7778,120000000000.0,69.5259,203431094074.51,470905310.36,1396790293.87,1168682540.45,1018127398.61,378662895.26,150555141.84,0.7289,0.8712,0.2711,0.1288,13,10,1,2,0,7.58,13,37.1062,81.155,28.822,low
775,30,2,6.6667,120000000000.0,50.1522,180182625473.62,1001014585.96,1991286676.27,1720265253.29,976967649.77,1014319026.51,743297603.52,0.4906,0.5679,0.5094,0.4321,9,3,3,1,2,18.47,26,49.861,46.3375,68.2058,high
776,20,1,5.0,160000000000.0,51.817,242907236861.09,1012113486.92,3171504214.78,2864336782.42,2864139248.44,307364966.34,197533.98,0.9031,0.9999,0.0969,0.0001,13,11,1,1,0,5.82,10,60.5088,28.2686,9.0,low
777,24,1,4.1667,160000000000.0,66.3391,266142616194.66,924106306.23,3510700370.08,3149197083.44,2707008039.0,803692331.07,442189044.44,0.7711,0.8596,0.2289,0.1404,16,12,1,2,1,7.91,16,37.6662,85.0146,30.1138,low
778,20,2,10.0,90000000000.0,73.1916,155872413456.01,1298936778.8,3818153383.25,3648503958.8,3325544126.69,492609256.57,322959832.11,0.871,0.9115,0.129,0.0885,13,10,1,1,1,10.73,16,57.0797,100.9759,17.0,low
779,60,1,1.6667,120000000000.0,62.6077,195129231178.02,271012821.08,1254042424.73,1072380258.1,998708733.96,255333690.77,73671524.14,0.7964,0.9313,0.2036,0.0687,16,12,1,2,1,4.66,16,50.8696,125.0558,23.7739,low
780,12,1,8.3333,220000000000.0,66.8457,367060433175.38,2549030785.94,10538334479.12,9721755737.59,4691106455.72,5847228023.41,5030649281.88,0.4451,0.4825,0.5549,0.5175,15,5,4,1,5,58.0,109,54.7869,78.0199,87.7061,high
781,30,1,3.3333,120000000000.0,57.0627,188475235992.96,523542322.2,1161362273.55,836226529.69,514688466.62,646673806.93,321538063.07,0.4432,0.6155,0.5568,0.3845,10,3,2,3,2,17.89,56,34.2684,115.4732,64.7088,medium
782,30,1,3.3333,220000000000.0,22.4113,269304963637.45,748069343.44,4388184031.63,3779049705.07,2303215410.22,2084968621.41,1475834294.85,0.5249,0.6095,0.4751,0.3905,16,6,5,2,3,22.73,28,38.6563,73.3397,58.8872,medium
783,48,1,2.0833,90000000000.0,68.1255,151312971697.48,262696131.42,579767522.31,501008304.26,479726406.17,100041116.14,21281898.09,0.8274,0.9575,0.1726,0.0425,10,7,2,1,0,3.17,13,33.3367,101.8678,11.6437,low
784,48,1,2.0833,120000000000.0,36.5932,163911861594.77,284569204.16,1081445658.13,873669187.97,364270641.62,717175016.52,509398546.35,0.3368,0.4169,0.6632,0.5831,12,2,4,2,4,57.7,97,47.137,137.1855,89.7001,high
785,30,2,6.6667,220000000000.0,66.9862,367369691236.46,2040942729.09,2472416577.11,2421430187.96,2186084388.98,286332188.13,235345798.98,0.8842,0.9028,0.1158,0.0972,6,5,1,0,0,5.65,17,40.9234,118.8636,16.9237,low
786,48,1,2.0833,120000000000.0,59.43,191315964594.85,332145771.87,1317575751.05,1218138603.56,754066994.3,563508756.75,464071609.26,0.5723,0.619,0.4277,0.381,16,6,5,1,4,61.34,69,43.7971,80.9512,81.837,high
787,12,1,8.3333,70000000000.0,41.9677,99377416420.01,690120947.36,2552140057.51,2088981220.28,1559536855.19,992603202.32,529444365.09,0.6111,0.7466,0.3889,0.2534,15,5,5,3,2,26.28,46,42.6965,78.0899,52.7172,medium
788,24,1,4.1667,220000000000.0,18.0,259600000000.0,901388888.89,4887518780.66,4161651650.08,3918921270.93,968597509.72,242730379.15,0.8018,0.9417,0.1982,0.0583,15,12,1,2,0,0.61,7,53.653,116.76,9.0,low
789,24,1,4.1667,90000000000.0,52.9106,137619562113.65,477845701.78,1248856392.42,939184636.09,804746764.68,444109627.74,134437871.41,0.6444,0.8569,0.3556,0.1431,9,6,1,2,0,11.17,18,31.5483,139.5719,34.5105,low
790,30,2,6.6667,220000000000.0,29.1302,284086350045.21,1578257500.25,6984315598.56,5628401078.17,3912342654.39,3071972944.17,1716058423.78,0.5602,0.6951,0.4398,0.3049,12,4,4,2,2,21.94,42,42.5851,116.146,67.2972,high
791,20,2,10.0,120000000000.0,62.3878,194865401468.23,1623878345.57,6920852214.8,5679159079.91,4346279818.86,2574572395.94,1332879261.05,0.628,0.7653,0.372,0.2347,15,6,4,3,2,35.75,64,49.4439,51.9854,55.0143,medium
792,16,1,6.25,300000000000.0,49.3198,447959457312.58,2333122173.5,5493913899.69,4901326388.84,4941851416.69,552062483.0,0.0,0.8995,1.0,0.1005,0.0,8,7,0,1,0,0.9,2,29.2213,109.869,9.0,low
793,30,3,10.0,120000000000.0,58.4041,190084927006.0,1584041058.38,5952461158.21,5558754218.78,4789533138.52,1162928019.69,769221080.26,0.8046,0.8616,0.1954,0.1384,12,9,2,1,0,4.14,12,59.5464,75.2465,27.1509,low
794,16,1,6.25,160000000000.0,43.3703,229392454259.6,1194752365.94,2139086731.22,1814075420.0,1575063232.78,564023498.44,239012187.22,0.7363,0.8682,0.2637,0.1318,6,4,1,1,0,9.35,16,46.4807,97.3737,26.4488,low
795,48,1,2.0833,70000000000.0,39.2639,97484728186.98,169244319.77,359001868.99,319781342.4,130720886.94,228280982.05,189060455.47,0.3641,0.4088,0.6359,0.5912,8,2,3,1,2,60.73,94,30.9402,51.4502,93.1195,high
796,24,1,4.1667,220000000000.0,35.538,298183631872.0,1035359832.89,3116503025.61,2649403734.09,1509263384.97,1607239640.64,1140140349.12,0.4843,0.5697,0.5157,0.4303,11,6,2,2,1,34.12,59,60.4545,99.509,59.4701,medium
797,30,1,3.3333,160000000000.0,49.3253,238920477228.8,663667992.3,2099957768.54,1880872529.59,1775294783.52,324662985.01,105577746.07,0.8454,0.9439,0.1546,0.0561,13,11,1,1,0,2.18,4,41.3637,116.7062,9.0,low
798,36,1,2.7778,70000000000.0,49.9945,104996132907.07,243046603.95,683593943.63,610680946.24,561951180.65,121642762.98,48729765.59,0.8221,0.9202,0.1779,0.0798,10,6,3,1,0,5.58,10,45.1335,68.5687,31.3193,low
799,12,1,8.3333,120000000000.0,27.6824,153218859870.26,1064019860.21,3987861491.44,2862566558.3,2221135673.02,1766725818.42,641430885.29,0.557,0.7759,0.443,0.2241,10,3,3,3,1,21.33,40,40.7398,69.1656,49.2988,medium
800,24,1,4.1667,160000000000.0,55.6356,249016992148.02,864642333.85,2693827172.08,2754087815.08,2680358036.22,13469135.86,73729778.86,0.995,0.9732,0.005,0.0268,11,10,1,0,0,1.6,8,41.8875,90.9296,9.0,low
801,36,2,5.5556,160000000000.0,49.422,239075273136.56,1106829968.22,2341599014.84,1586115912.47,1172102835.21,1169496179.63,414013077.26,0.5006,0.739,0.4994,0.261,10,3,2,3,2,35.88,53,54.0481,130.7078,58.5945,medium
802,48,1,2.0833,300000000000.0,29.8442,389532697539.15,676272044.34,2782272780.99,2498550156.4,1985308086.69,796964694.3,513242069.71,0.7136,0.7946,0.2864,0.2054,15,9,4,1,1,8.98,19,41.6487,172.7958,38.8551,medium
803,60,1,1.6667,160000000000.0,49.2338,238774156077.16,331630772.33,944585423.07,972787836.81,913637395.43,30948027.63,59150441.38,0.9672,0.9392,0.0328,0.0608,10,9,1,0,0,0.13,4,48.4341,72.3469,9.0,low
804,36,1,2.7778,70000000000.0,57.276,110093201914.98,254845374.8,1014017743.19,827540169.13,561409029.78,452608713.42,266131139.35,0.5536,0.6784,0.4464,0.3216,16,5,5,3,3,32.66,35,28.8209,86.5047,56.5117,medium
805,24,1,4.1667,300000000000.0,52.4061,457218271479.33,1587563442.64,5127004565.53,4271771483.69,4390751224.35,736253341.19,0.0,0.8564,1.0,0.1436,0.0,11,9,0,2,0,1.11,1,30.1118,82.1562,9.0,low
806,20,1,5.0,90000000000.0,33.5878,120229038473.17,500954326.97,1646556134.97,1455420781.16,1247491402.18,399064732.79,207929378.98,0.7576,0.8571,0.2424,0.1429,12,8,3,1,0,10.2,19,39.3171,95.9458,23.5938,low
807,16,2,12.5,160000000000.0,31.0913,209746038671.24,2184854569.49,4926709868.97,4384974219.93,4123878034.28,802831834.69,261096185.65,0.837,0.9405,0.163,0.0595,7,5,1,1,0,4.19,16,30.9867,94.4064,14.4546,low
808,30,1,3.3333,160000000000.0,53.2826,245252125717.69,681255904.77,3262814400.59,2879101831.55,2714467482.74,548346917.84,164634348.81,0.8319,0.9428,0.1681,0.0572,14,10,2,2,0,8.14,13,57.6575,120.1173,9.0,low
809,30,2,6.6667,220000000000.0,22.7832,270123098966.68,1500683883.15,4655633876.89,4057209237.29,3511703971.82,1143929905.08,545505265.48,0.7543,0.8655,0.2457,0.1345,9,5,3,1,0,6.03,11,52.2684,165.6731,36.5002,medium
810,60,1,1.6667,160000000000.0,24.3137,198901910541.31,276252653.53,924546599.72,862967757.86,782040732.18,142505867.54,80927025.68,0.8459,0.9062,0.1541,0.0938,10,8,1,1,0,6.6,10,57.4152,73.9262,12.6734,low
811,24,1,4.1667,160000000000.0,18.0,188800000000.0,655555555.56,1429405653.97,980337837.98,188029888.83,1241375765.14,792307949.15,0.1315,0.1918,0.8685,0.8082,6,0,2,2,2,84.46,116,57.0733,93.3208,100.0,high
812,36,1,2.7778,160000000000.0,44.7066,231530619103.51,535950507.18,2023321449.38,1682908089.13,1662441445.51,360880003.86,20466643.61,0.8216,0.9878,0.1784,0.0122,13,10,1,2,0,9.76,15,33.1339,58.4661,14.8915,low
813,24,2,8.3333,70000000000.0,66.6422,116649524938.07,810066145.4,1185728245.46,1002508948.99,840073847.9,345654397.56,162435101.09,0.7085,0.838,0.2915,0.162,6,4,1,1,0,8.37,17,36.9607,155.0601,25.7812,low
814,30,1,3.3333,160000000000.0,68.9126,270260195677.24,750722765.77,2825694207.09,2545448391.97,1820096894.54,1005597312.55,725351497.43,0.6441,0.715,0.3559,0.285,16,6,5,2,3,36.75,65,49.096,151.2548,65.7511,high
815,30,1,3.3333,160000000000.0,63.823,262116746800.55,728102074.45,1778709176.22,1551399394.47,1570914269.42,207794906.81,0.0,0.8832,1.0,0.1168,0.0,10,9,0,1,0,1.39,1,31.8644,68.8995,9.0,low
816,24,1,4.1667,90000000000.0,29.6856,116717046653.6,405267523.1,791888459.63,677503145.85,313215900.06,478672559.57,364287245.78,0.3955,0.4623,0.6045,0.5377,8,2,3,1,2,56.24,64,50.5197,125.4253,89.1856,high
817,20,1,5.0,120000000000.0,48.3508,178020942521.04,741753927.17,2484051037.92,2346860878.46,1829318637.75,654732400.16,517542240.71,0.7364,0.7795,0.2636,0.2205,12,6,4,1,1,38.11,61,55.9468,63.8474,42.8503,medium
818,36,1,2.7778,90000000000.0,44.0556,129650003176.22,300115748.09,1140021330.45,933694381.92,679713308.62,460308021.82,253981073.3,0.5962,0.728,0.4038,0.272,15,5,4,3,3,20.64,52,64.4348,100.1235,49.969,medium
819,30,1,3.3333,120000000000.0,51.4876,181785060660.92,504958501.84,1203597590.0,883773059.76,336805458.32,866792131.67,546967601.44,0.2798,0.3811,0.7202,0.6189,8,1,3,2,2,49.62,111,51.7601,43.0756,92.0619,high
820,36,1,2.7778,120000000000.0,22.0219,146426312487.89,338949797.43,859115965.96,741898043.16,501972246.7,357143719.26,239925796.46,0.5843,0.6766,0.4157,0.3234,7,2,3,1,1,20.45,48,26.5221,47.3583,63.9457,medium
821,36,1,2.7778,90000000000.0,18.0,106200000000.0,245833333.33,1131765120.07,956930837.6,817459413.05,314305707.02,139471424.56,0.7223,0.8543,0.2777,0.1457,14,6,5,2,1,7.8,27,59.7137,43.6884,34.2506,low
822,60,1,1.6667,90000000000.0,68.2486,151423766367.83,210310786.62,325746871.39,263752012.39,209753034.51,115993836.88,53998977.88,0.6439,0.7953,0.3561,0.2047,6,3,1,1,1,36.86,42,22.4603,80.745,49.1351,medium
823,30,1,3.3333,120000000000.0,23.5795,148295345096.02,411931514.16,1526726379.39,1308952493.46,1294863953.97,231862425.43,14088539.49,0.8481,0.9892,0.1519,0.0108,13,9,2,2,0,9.67,12,34.3526,88.067,9.0,low
824,24,1,4.1667,160000000000.0,50.0854,240136640852.76,833807780.74,2379836750.93,2037164512.11,1195626000.11,1184210750.82,841538512.01,0.5024,0.5869,0.4976,0.4131,12,5,4,2,1,20.31,26,58.8089,16.6878,66.5717,high
825,36,1,2.7778,160000000000.0,36.8621,218979427220.61,506896822.27,2496407071.15,2354445459.9,2001008981.97,495398089.19,353436477.93,0.8016,0.8499,0.1984,0.1501,14,9,3,1,1,12.43,29,38.1488,98.0053,28.9645,low
826,30,2,6.6667,120000000000.0,52.3435,182812157220.87,1015623095.67,2515028198.46,2118286966.3,1952742206.36,562285992.1,165544759.94,0.7764,0.9218,0.2236,0.0782,8,6,1,1,0,11.98,17,53.3508,140.3729,12.5051,low
827,36,1,2.7778,160000000000.0,62.8807,260609049388.38,603261688.4,1561988148.79,1455018191.11,1411430370.54,150557778.24,43587820.56,0.9036,0.97,0.0964,0.03,11,10,0,1,0,0.73,3,35.2132,34.7543,9.0,low
828,30,2,6.6667,70000000000.0,49.7829,104848062060.95,582489233.67,785980914.51,641424902.56,548652638.53,237328275.98,92772264.03,0.698,0.8554,0.302,0.1446,6,4,1,1,0,19.27,34,38.442,17.8187,32.3516,low
829,36,1,2.7778,160000000000.0,27.7075,204331970719.23,472990672.96,2085634611.08,1759834555.18,1122354055.27,963280555.8,637480499.91,0.5381,0.6378,0.4619,0.3622,14,6,4,2,2,25.19,45,64.8173,38.528,67.2324,high
830,16,1,6.25,220000000000.0,55.5131,342128732494.38,1781920481.74,6174854785.94,5571233681.23,5418062891.54,756791894.4,153170789.69,0.8774,0.9725,0.1226,0.0275,12,10,1,1,0,5.71,10,42.2624,62.3943,9.0,low
831,48,1,2.0833,120000000000.0,56.7455,188094570789.65,326553074.29,632253317.78,559441997.23,446723825.01,185529492.77,112718172.22,0.7066,0.7985,0.2934,0.2015,8,4,3,1,0,12.13,16,54.2836,75.4478,38.2981,medium
832,36,1,2.7778,160000000000.0,37.5638,220102048542.76,509495482.74,2031451790.54,1896500687.74,1619301783.2,412150007.34,277198904.55,0.7971,0.8538,0.2029,0.1462,12,7,4,1,0,10.81,23,65.5678,72.9003,35.3497,medium
833,24,1,4.1667,220000000000.0,68.137,369901435386.08,1284379983.98,2711869372.26,2158364229.15,2098000326.01,613869046.25,60363903.15,0.7736,0.972,0.2264,0.028,9,6,1,2,0,5.51,17,37.1116,101.7658,11.5498,low
834,48,1,2.0833,90000000000.0,53.9008,138510730602.27,240470018.41,801659934.06,660845132.71,559863219.47,241796714.59,100981913.24,0.6984,0.8472,0.3016,0.1528,13,7,3,2,1,14.81,27,49.2914,131.9941,29.076,low
835,30,1,3.3333,220000000000.0,43.7596,316271180808.14,878531057.8,2079121166.16,1287730060.34,878648367.85,1200472798.31,409081692.48,0.4226,0.6823,0.5774,0.3177,8,1,2,3,2,53.35,92,47.6152,106.0475,75.5785,high
836,60,1,1.6667,90000000000.0,74.4405,156996449719.56,218050624.61,581710794.86,509568563.68,290811672.92,290899121.94,218756890.76,0.4999,0.5707,0.5001,0.4293,9,4,3,1,1,30.85,40,41.1416,80.6874,65.3243,high
837,36,1,2.7778,300000000000.0,43.1673,429501995686.08,994217582.61,2012259340.51,1743336099.53,1745236399.97,267022940.54,0.0,0.8673,1.0,0.1327,0.0,8,7,0,1,0,1.08,3,39.456,123.6129,9.0,low
838,30,1,3.3333,90000000000.0,63.0784,146770561027.57,407696002.85,1192637640.18,1115448422.16,1116627144.29,76010495.9,0.0,0.9363,1.0,0.0637,0.0,10,8,1,1,0,0.48,5,43.3039,147.5759,9.0,low
839,24,1,4.1667,90000000000.0,38.7159,124844271755.37,433487054.71,2143546199.18,1925319097.89,1550576266.95,592969932.23,374742830.94,0.7234,0.8054,0.2766,0.1946,15,9,3,2,1,12.14,30,34.9534,175.4379,45.1906,medium
840,48,1,2.0833,120000000000.0,42.162,170594450836.95,296170921.59,751977460.38,564012237.61,557036546.19,194940914.2,6975691.43,0.7408,0.9876,0.2592,0.0124,9,7,0,2,0,0.92,2,32.0727,114.6097,9.0,low
841,24,1,4.1667,160000000000.0,87.6339,300214279020.46,1042410691.04,2216445277.12,1757178041.28,1416801887.89,799643389.23,340376153.38,0.6392,0.8063,0.3608,0.1937,11,5,4,2,0,20.63,23,43.664,102.5611,42.1062,medium
842,48,2,4.1667,70000000000.0,36.9271,95848978565.35,332808953.35,1240239699.1,1061847133.16,1033701069.14,206538629.96,28146064.02,0.8335,0.9735,0.1665,0.0265,15,11,2,2,0,6.93,12,37.1941,53.6209,9.0,low
843,48,2,4.1667,160000000000.0,21.7294,194767001716.9,676274311.52,1993016467.49,1475959270.44,520444858.76,1472571608.72,955514411.68,0.2611,0.3526,0.7389,0.6474,8,1,3,2,2,48.29,51,46.4269,171.7659,95.3653,high
844,24,1,4.1667,90000000000.0,74.9287,157435856488.06,546652279.47,815335738.81,552970220.65,422020976.07,393314762.75,130949244.58,0.5176,0.7632,0.4824,0.2368,6,3,1,2,0,19.93,34,34.442,18.9677,49.5808,medium
845,20,2,10.0,70000000000.0,57.6191,110333375538.73,919444796.16,1856459554.49,1613956088.75,1582803220.07,273656334.42,31152868.68,0.8526,0.9807,0.1474,0.0193,8,7,0,1,0,1.18,0,34.6707,31.6023,9.0,low
846,20,1,5.0,90000000000.0,57.6425,141878251929.2,591159383.04,736161859.65,491546662.46,501630062.82,234531796.82,0.0,0.6814,1.0,0.3186,0.0,6,4,0,2,0,0.85,0,43.1202,109.5047,9.0,low
847,36,1,2.7778,120000000000.0,70.4706,204564731368.8,473529470.76,816838459.73,667591731.52,423187420.44,393651039.29,244404311.08,0.5181,0.6339,0.4819,0.3661,6,2,2,1,1,43.11,58,41.2319,114.0161,75.9891,high
